Clover Leaf, The Craft of the Cocktail, 1.5 ounces Gin, .75 ounce Simple Syrup, .75 ounce Lemon Juice, .25 ounce Raspberry Syrup, 2 teaspoons Egg White, sprig of Mint,,,,,,,,
Coco's Punch, The Craft of the Cocktail, .75 ounces Light Rum, .75 ounce Gold Rum, .5 ounce Dark Rum, .25 ounce Malibu Coconut Rum, 2 ounces Orange Juice, 3 ounces Pineapple Juice, .25 teaspoon Grenadine, dash Angostura Bitters, Maraschino Cherry (Garnish), slice of Orange (Garnish),,,,
Coco Berry, The Craft of the Cocktail, 4 Raspberry, .5 ounce Chambord Raspberry Liqueur, 2 ounces Light Rum, .5 ounce White Crème De Cacao,,,,,,,,,,
Claret Lemonade, The Craft of the Cocktail, 4 ounces Red Wine, 1 ounce Simple Syrup, .75 ounce Lemon Juice, wheel of Lemon (Garnish),,,,,,,,,,
Flor De Jalisco, Death & Co, 2 ounces Siembra Azul Blanco Tequila, .75 ounce Lemon Juice, .25 ounce Agave Nectar, 1 teaspoon Orange Marmalade,,,,,,,,,,
Clover Club, The Craft of the Cocktail, 1.5 ounces Gin, .75 ounce Simple Syrup, .75 ounce Lemon Juice, .25 ounce Raspberry Syrup, 2 teaspoons Egg White,,,,,,,,,
Flamenco, Death & Co, 1.5 ounces Lustau Amontillado Sherry, 1 ounce Bols Genever, .5 ounce Orange Juice, .5 ounce Lemon Juice, .75 ounce Orgeat, 2 dashes Angostura Bitters,,,,,,,,
Fix Me Up, Death & Co, 1 ounce Sazerac 6-Year Rye Whiskey, 1.5 ounces Lustau Amontillado Sherry, .5 ounce Lemon Juice, .5 ounce Orange Juice, .75 ounce Orgeat, 2 dashes Angostura Bitters, .75 ounce Club Soda,,,,,,,
Fancy Holland Royale, Death & Co, 1.5 ounces Bols Genever, .75 ounce Grand Marnier, 1 teaspoon Rich Cane Sugar Syrup, 1 dash Fee Brothers Whiskey Barrel-Aged Bitters, Dry Champagne,,,,,,,,,
Flaquita, Death & Co, 1 ounce El Tesoro Platinum Tequila, .5 ounce Dolin Blanc Vermouth, .25 ounce Marie Brizard White Crème De Cacao, .25 ounce Campari, .5 ounce Lemon Juice, 1 teaspoon Ginger Syrup, Dry Champagne,,,,,,,
Faithful Scotsman, Death & Co, 1.5 ounces Compass Box Asyla Scotch Whisky, .25 ounce Massenez Crème De Pêche Peach Liqueur, .5 ounce Pineapple Juice, .5 ounce Lemon Juice, .25 ounce Cumin Syrup, 1 leaf of Pineapple (Garnish),,,,,,,,
Talbott Leaf, PDT, 2 oz. Old Grand-Dad Bonded Bourbon Whiskey, .75 oz. Lemon Juice, .5 oz. Green Chartreuse, .25 oz. Cynar, 1 barspoon Bonne Maman Strawberry Preserves, 6 Leaves of Mint, 1 leaf of Mint (Garnish),,,,,,,
Fancy-Free, Death & Co, 2 ounces Rittenhouse 100 Rye Whiskey, .5 ounce Luxardo Maraschino Liqueur, 1 dash Angostura Bitters, 1 dash House Orange Bitters, Orange Peel (Garnish),,,,,,,,,
Fair Lady, Death & Co, 1 ounce Sage-Infused Dolin Blanc Vermouth, .75 ounce Krogstad Aquavit, .75 ounce Grapefruit Juice, 1 teaspoon Rich Cane Sugar Syrup, Dry Champagne,,,,,,,,,
Swollen Gland, PDT, Vieux Pontarlier Absinthe, 2 oz. Berkshire Mountain Distillers' Greylock Gin, .5 oz. Orange Juice, .25 oz. Yellow Chartreuse, 4 dashes Peychaud's Bitters,,,,,,,,,
Swiss Mist, PDT, 2 oz. Plymouth Gin, .75 oz. Lemon Juice, .75 oz. Grapefruit Cordial, 1 Egg White,,,,,,,,,,
Staggerac, PDT, 2 oz. George T. Stagg Bourbon Whiskey, 3 dashes Peychaud's Bitters, 2 dashes Angostura Bitters, 1 cube Sugar, Edouard Absinthe,,,,,,,,,
St. Rita, PDT, 1.5 oz. Clear Creek Plum Brandy, .75 oz. Lime Juice, .5 oz. Zwack Liqueur, .5 oz. Honey Syrup, 2 oz. Moët Imperial Champagne,,,,,,,,,
Spice Market, PDT, 2 oz. Masumi Arabashiri Sake, 1 oz. Beefeater 24 Gin, 1 barspoon John D. Taylor's Velvet Falernum,,,,,,,,,,,
Statesman, PDT, 2 oz. Beefeater 24 Gin, .5 oz. Rothman & Winter Orchard Pear Liqueur, 1 barspoon Green Chartreuse, 1 dash Regan's Orange Bitters,,,,,,,,,,
Claremont, The Craft of the Cocktail, 3 dashes Angostura Bitters, .75 ounce Curaçao, 2 slices Orange, 2 Cherry, 1.5 ounces Bourbon Whiskey, 1 ounce Soda Water,,,,,,,,
City Rickey, The Craft of the Cocktail, 1.5 ounces Gin, .5 ounce Lime Juice, 1 ounce Cointreau, Soda Water, Cranberry Juice, slice of Orange (Garnish), slice of Lime (Garnish),,,,,,,
Solstice, PDT, 1.5 oz. Rittenhouse Bonded Rye Whiskey, .5 oz. Laird's Bonded Apple Brandy, .5 oz. Amaro Nonino, .5 oz. Dubonnet Rouge, .25 oz. House Grenadine,,,,,,,,,
South Slope, PDT, .75 oz. Beefeater Gin, .75 oz. Aperol, .75 oz. Lillet Blanc, .5 oz. Marie Brizard Orange Curaçao, .5 oz. Lemon Juice,,,,,,,,,
Cigar Lover's Martini, The Craft of the Cocktail, 2.5 ounces VS Cognac, .5 ounce 5-year Tawny Port, Flamed Orange Peel (Garnish),,,,,,,,,,,
Chocolate Punch, The Craft of the Cocktail, 1 ounce Cognac, .5 ounce Ruby Port, .5 ounce Dark Crème De Cacao, .5 ounce Simple Syrup, 1 ounce Heavy Cream, Nutmeg (Garnish),,,,,,,,
Cherry Kiss, The Craft of the Cocktail, 1.5 ounces Gin, .75 ounce Maraschino Liqueur, 2 ounces Pineapple Juice, 3 dashes Grenadine, Nutmeg (Garnish),,,,,,,,,
Cherry Crush, The Craft of the Cocktail, 5 Sweet Cherries, .5 ounce Lemon Juice, 1 ounce Maraschino Liqueur, 1.5 ounces Gin,,,,,,,,,,
Cherry Blossom, The Craft of the Cocktail, 5 Sour Cherries, .5 ounce Lemon Juice, .5 ounce Curaçao, .5 ounce Peter Heering Cherry Heering, 1.5 ounces Brandy,,,,,,,,,
Charlie Chaplin Cocktail, The Craft of the Cocktail, 1 ounce Marie Brizard Apry, 1 ounce Sloe Gin, 1 ounce Lime Juice, Lime Peel (Garnish),,,,,,,,,,
Champagne Tropicale, The Craft of the Cocktail, 1.5 ounces Mango Purée, 4 ounces Champagne, 1 ounce Maraschino Liqueur,,,,,,,,,,,
Fail-Safe, Death & Co, .75 ounce Perry's Tot Navy-Strength Gin, .75 ounce Plymouth Sloe Gin, .5 ounce Aperol, .5 ounce Pierre Ferrand Dry Curaçao, 2 dashes Angostura Bitters,,,,,,,,,
Eye Of The Torino, Death & Co, 2 ounces Bowmore 12-Year Scotch Whisky, .5 ounce Cocchi Vermouth Di Torino, .5 ounce Pineapple Juice, .5 ounce Lemon Juice, .5 ounce Orgeat, 1 teaspoon Vanilla Syrup, .5 ounce Coco Lopez, .25 ounce Heavy Cream, 1 dash Angostura Bitters, 1 dash Bittermens Xocolatl Mole Bitters, Pineapple (Garnish), Flag with Cherry (Garnish),,
European Union, Death & Co, 1.5 ounces Hayman's Old Tom Gin, 1 ounce Martini Sweet Vermouth, .5 ounce Busnel VSOP Calvados, 1 teaspoon Strega Liqueur, 1 dash Bitter Truth Aromatic Bitters,,,,,,,,,
Champagne Passion, The Craft of the Cocktail, 1.5 ounces Passion Fruit Purée, Simple Syrup, Champagne, .5 ounce Alizé Gold Passion,,,,,,,,,,
Eryn's Daiquiri, Death & Co, 1.5 ounces Flor De Caña Extra-Dry White Rum, .5 ounce La Favorite Rhum Agricole Blanc, 1 ounce Lime Juice, .5 ounce Rich Cane Sugar Syrup, Wedge of Lime (Garnish),,,,,,,,,
Enemy Lines, Death & Co, 1.5 ounces Linie Aquavit, .75 ounce El Tesoro Reposado Tequila, 1 teaspoon Rich Cane Sugar Syrup, 4 dashes House Peychaud's Bitters, 1 dash Bitter Truth Aromatic Bitters, Lemon Peel,,,,,,,,
Espadin Queen, Death & Co, Vieux Pontarlier Absinthe, 1.5 ounces Del Maguey Vida Mezcal, .25 ounce St-Germain, .5 ounce Grapefruit Juice, .5 ounce Lime Juice, .5 ounce Donn's Mix #1, 1 teaspoon Rich Cane Sugar Syrup,,,,,,,
Elder Fashion Royale, Death & Co, 1.5 ounces Plymouth Gin, .5 ounce St-Germain, 1 dash House Orange Bitters, Dry Champagne, Grapefruit Peel (Garnish),,,,,,,,,
Enchanted Orchard, Death & Co, 1.5 ounces Campo De Encanto Acholado Pisco, .5 ounce Busnel VSOP Calvados, .5 ounce Bénédictine, .5 ounce Pineapple Juice, .5 ounce Lemon Juice, .5 ounce Acacia Honey Syrup, 1 stick of Cinnamon (Garnish),,,,,,,
Smoky Grove, PDT, 2 oz. Compass Box Peat Monster Blended Malt Scotch Whisky, .5 oz. Carpano Antica Sweet Vermouth, .5 oz. Dolin Dry Vermouth, 1 dash Angostura Bitters, 1 dash House Orange Bitters,,,,,,,,,
Single Malt Sangaree, PDT, 2 oz. Paumanok Cabernet Franc, 1 oz. Oban 14-Year-Old Single Malt Scotch Whisky, 1 oz. Red Dubonnet, .75 oz. Grand Marnier, 1 barspoon Demerara Syrup,,,,,,,,,
Silver Sangaree, PDT, 1.5 oz. Paumanok Cabernet Franc, .75 oz. Lemon Juice, .5 oz. Famous Grouse Blended Scotch Whisky, .5 oz. Dow's Ruby Port, .5 oz. Clove Syrup, 4 Kirsch Brandied Cherry, 1 Egg White,,,,,,,
Elder Fashion, Death & Co, 2 ounces Plymouth Gin, .5 ounce St-Germain, 2 dashes House Orange Bitters, Grapefruit Peel (Garnish),,,,,,,,,,
Silver Lining, PDT, 1.5 oz. Old Overholt Rye Whiskey, .75 oz. Licor 43, .75 oz. Lemon Juice, .25 oz. Simple Syrup, 1 Egg White, 1 oz. Club Soda,,,,,,,,
Silk Road, PDT, 2 oz. Black Sesame-Infused Krogstad Aquavit, .25 oz. Caramelized Simple Syrup, 1 dash Angostura Bitters, 1 dash Peychaud's Bitters,,,,,,,,,,
Siesta, PDT, 2 oz. El Tesoro Platinum Tequila, .5 oz. Campari, .5 oz. Lime Juice, .5 oz. Grapefruit Juice, .5 oz. Simple Syrup,,,,,,,,,
Shiso Malt Sour, PDT, 2 oz. Yamazaki 12-Year-Old Japanese Single Malt Whisky, .75 oz. Lime Juice, .75 oz. Simple Syrup, .25 oz. Vieux Pontarlier Absinthe, 2 Leaves of Shiso, 1 Egg White, 1 leaf of Shiso (Garnish),,,,,,,
Shaddock Rose, PDT, 2 oz. El Tesoro Reposado Tequila, .5 oz. Small Hand Foods Grapefruit Cordial, 1 dash Peychaud's Bitters, 1 dash House Orange Bitters,,,,,,,,,,
Silver Root Beer Fizz, PDT, 1 oz. Mount Gay Eclipse White Rum, 1 oz. Smith & Cross Jamaican Rum, .5 oz. Lemon Juice, .5 oz. Pineapple Juice, 1 Egg White, 2 oz. Fitz's Root Beer,,,,,,,,
Shiso Delicious, PDT, 1.75 oz. Aviation Gin, .75 oz. Lemon Juice, .5 oz. Grapefruit Juice, .25 oz. Martinique Sugar Cane Syrup, 2 Leaves of Shiso, 1 4-inch long slice Red Bell Pepper,,,,,,,,
Champagne Cobbler, The Craft of the Cocktail, 1 slice Orange, 1 wedge Lemon, 1  wedge Pineapple, .75 ounce Maraschino Liqueur, 4 ounces Champagne, Flamed Orange Peel (Garnish),,,,,,,,
Chai Toddy, The Craft of the Cocktail, 1.5 ounces Spiced Rum, 1 dash Peppermint Schnapps, 1 teaspoon Honey, 4 ounces Hot Tea, Peppermint Stick (Garnish),,,,,,,,,
Seelbach Cocktail, PDT, 1 oz. Bulleit Bourbon Whiskey, .5 oz. Cointreau, 3 dashes Peychaud's Bitters, 2 dashes Angostura Bitters, 2 oz. Moët Imperial Champagne,,,,,,,,,
Champagne Cocktail, The Craft of the Cocktail, Champagne, One cube of Sugar, Angostura Bitters, Lemon Peel (Garnish),,,,,,,,,,
Caribe Cosmopolitan, The Craft of the Cocktail, 1.5 ounces Bacardi Limón Rum, 1 ounce Cranberry Juice, 1 ounce Cointreau, .5 ounce Lime Juice, Flamed Orange Peel (Garnish),,,,,,,,,
Casino Royale, The Craft of the Cocktail, 1 ounce Gin, 1 ounce Orange Juice, .5 ounce Maraschino Liqueur, .25 ounce Lemon Juice, Champagne, Orange Peel (Garnish),,,,,,,,
Caribbean Bulldog, The Craft of the Cocktail, 1 ounce Kahlúa, 1 ounce Caribbean Cream, 2 ounces Half-and-half, 4 ounces Coca-Cola,,,,,,,,,,
El Compañero, Death & Co, .75 ounce El Tesoro Reposado Tequila, .75 ounce Jalapeño-Infused Siembra Azul Blanco Tequila, .75 ounce Lime Juice, 1 teaspoon Agave Nectar, 1 dash Tabasco Chipotle Sauce, pinch of Kosher Salt, Negra Modelo Beer, Sprig of Cilantro (Garnish),,,,,,
Caricature Cocktail, The Craft of the Cocktail, 2 ounces Gin, .5 ounce Sweet Vermouth, .5 ounce Campari, 1 ounce Grapefruit Juice, 1 ounce Simple Syrup, Flamed Orange Peel (Garnish),,,,,,,,
Drunken Skull, Death & Co, .75 ounce El Dorado 12-Year Rum, .75 ounce Appleton Estate V/X Rum, 2 dashes Vieux Pontarlier Absinthe, .5 ounce Lime Juice, .5 ounce Grenadine, Dry Champagne,,,,,,,,
East India Trading Co., Death & Co, 2 ounces Appleton Estate Reserve Rum, .75 ounce Lustau East India Solera Sherry, .5 ounce Amaro Ramazzotti, 2 dashes Bittermens Xocolatl Mole Bitters,,,,,,,,,,
Eagle-Eye Cherry, Death & Co, 2 ounces Flor De Caña 7-Year Rum, .5 ounce Cherry Heering, .5 ounce Alvear Festival Pale Cream Sherry, .5 ounce Lustau East India Solera Sherry, .25 ounce Alchemia Chocolate Vodka, 1 teaspoon Carpano Antica Formula Vermouth, .5 teaspoon Suze Saveur D'Autrefois Liqueur, 1 dash Bittercube Cherry Bark & Vanilla Bitters, Orange Peel, Brandied Cherry (Garnish),,,,
Drunken Dodo, Death & Co, 2 ounces Scarlet Ibis Rum, .75 ounce Carpano Antica Formula Vermouth, .25 ounce St. Elizabeth Allspice Dram, 2 dashes Angostura Bitters, Orange Peel (Garnish),,,,,,,,,
Dr. Feelgood, Death & Co, 2 ounces Fig-Infused Elijah Craig Bourbon, .5 ounce Clear Creek Apple Brandy, .25 ounce Grand Marnier, .5 ounce Lemon Juice, .5 ounce Granny Smith Apple Juice, .25 ounce Orgeat, .25 ounce Ginger Syrup, 1 dash Angostura Bitters,,,,,,
D.W.B., Death & Co, 2 ounces La Favorite Rhum Agricole Blanc, .5 ounce Van Oosten Batavia Arrack, .75 ounce Lime Juice, .5 ounce Rich Cane Sugar Syrup, Wedge of Lime (Garnish),,,,,,,,,
Dragon Lily, Death & Co, 1.5 ounces Siembra Azul Blanco Tequila, .75 ounce Tarragon And Agave Nectar Gastrique, 1 dash House Peychaud's Bitters, Dry Champagne,,,,,,,,,,
Double Fill-Up, Death & Co, 2 ounces Rittenhouse 100 Rye Whiskey, .75 ounce Lemon Juice, .75 ounce Simple Syrup, 1 teaspoon Pomegranate Molasses, 3 leaves of Mint, 1 leaf Mint (Garnish),,,,,,,,
Dos Besitos, Death & Co, 1 ounce El Tesoro Reposado Tequila, 1 ounce Siete Leguas Blanco Tequila, .75 ounce Pineapple Juice, .5 ounce Lime Juice, .25 ounce Agave Nectar, 1 teaspoon Grenadine,,,,,,,,
Sage Old Buck, PDT, 1.5 oz. Benromach 12-Year-Old Single Malt Scotch Whisky, .75 oz. Lemon Juice, .75 oz. House Ginger Beer, .75 oz. Simple Syrup, .5 oz. Belle De Brillet Pear Liqueur, .25 oz. Eurovanille Vanilla Syrup, 8 Whole Black Peppercorn,,,,,,,
Rye Witch, PDT, 2 oz. Rittenhouse Bonded Rye Whiskey, .25 oz. Strega Liqueur, .25 oz. Lustau Palo Cortado Sherry, 1 Cube Sugar, 2 dashes House Orange Bitters,,,,,,,,,
Rust Belt, PDT, 1.5 oz. Barbancourt 8-Year-Old Rhum, .5 oz. Navan Vanilla Liqueur, .5 oz. Lemon Juice, .5 oz. Lime Juice, .25 oz. Kassatly Chtaura Orgeat, 1 Egg White,,,,,,,,
Rosita, PDT, 1.5 oz. Partida Reposado Tequila, .5 oz. Martini Sweet Vermouth, .5 oz. Dolin Dry Vermouth, .5 oz. Campari, 1 dash Angostura Bitters,,,,,,,,,
Double-Barrel Julep, Death & Co, 1.5 ounces Old Grand-Dad 114 Bourbon, .5 ounce Diplomático Reserva Exclusiva Rum, 1 teaspoon Massenez Crème De Pêche Peach Liqueur, 1 teaspoon Rich Demerara Syrup, .25 ounce Smith & Cross Rum, 4 dashes Fee Brothers Whiskey Barrel-Aged Bitters, Bouquet of Mint (Garnish),,,,,,,
Rose, PDT, 2 oz. Noilly Prat Dry Vermouth, 1 oz. Clear Creek Kirschwasser, 1 barspoon Bonne Maman Raspberry Preserves,,,,,,,,,,,
Royal Bermuda Yacht Club Cocktail, PDT, 2 oz. Mount Gay Eclipse Amber Rum, 1 oz. Lime Juice, .5 oz. Cointreau, .5 oz. John D. Taylor's Velvet Falernum,,,,,,,,,,
Romeo Y Julieta, PDT, Aftel Tobacco Essence, 2 oz. Ron Zacapa Centenario 23 Rum, .5 oz. Carpano Antica Sweet Vermouth, .5 oz. Campari,,,,,,,,,,
Rite Of Spring, PDT, 2 oz. Tanqueray Gin, .75 oz. Vya Dry Vermouth, .25 oz. Pickled Ramp Brine,,,,,,,,,,,
Rio Bravo, PDT, 2 oz. Sagatiba Cachaça, .75 oz. Lime Juice, .5 oz. Kassatly Chtaura Orgeat, 3 quarter-sized slices Freshly-Peeled Ginger,,,,,,,,,,
Rhum Club, PDT, 2 oz. Banks 5 Island Rum, .75 oz. Lime Juice, .5 oz. Rhum Clément Creole Shrub, .25 oz. Martinique Sugar Cane Syrup, 2 dashes Angostura Bitters, 1 dash Angostura Orange Bitters,,,,,,,,
Rhubarbarita, PDT, 1.5 oz. Partida Blanco Tequila, 1 oz. Lemon Juice, .75 oz. Grand Marnier, .5 oz. Boiron Rhubarb Purée, .5 oz. House Grenadine,,,,,,,,,
Cape Cod, The Craft of the Cocktail, 1.5 ounces Vodka, Cranberry Juice, wedge Lime (Garnish),,,,,,,,,,,
Reverend Palmer, PDT, 2 oz. Black Tea-Infused Elijah Craig 12-Year-Old Bourbon Whiskey, .5 oz. Lemon Cordial, 2 dashes Angostura Bitters,,,,,,,,,,,
Caipiruva, The Craft of the Cocktail, 0.5 Lime, 4 Green Grapes, .75 ounce Brown Sugar Syrup, 2 ounces Cachaça,,,,,,,,,,
Caipirosca, The Craft of the Cocktail, 0.5 Lime, .75 ounce Brown Sugar Syrup, 2 ounces Vodka,,,,,,,,,,,
Caipirissima, The Craft of the Cocktail, 0.5 Lime, .75 ounce Brown Sugar Syrup, 2 ounces Rum,,,,,,,,,,,
Caipirinha, The Craft of the Cocktail, 0.5 Lime, .75 ounce Brown Sugar Syrup, 2 ounces Cachaça,,,,,,,,,,,
Bull Shot, The Craft of the Cocktail, 1.5 ounces Vodka, dash Orange Juice, 4 dashes Tabasco Sauce, dash Pepper, 4 ounces Beef Broth,,,,,,,,,
Bull's Blood, The Craft of the Cocktail, .75 ounce Rum, .75 ounce Curaçao, .75 ounce Spanish Brandy, 1.5 ounces Orange Juice, Flamed Orange Peel (Garnish),,,,,,,,,
Cadillac Margarita, The Craft of the Cocktail, 1.5 ounces 100% Blue Agave Tequila, 1 ounce Grand Marnier, .75 ounce Lime Juice, Salt (Garnish),,,,,,,,,,
Brown Derby Cocktail, The Craft of the Cocktail, 2 ounces Bourbon Whiskey, 1 ounce Grapefruit Juice, .5 ounce Honey Syrup,,,,,,,,,,,
Brooklyn Cocktail, The Craft of the Cocktail, 2 ounces Canadian Club Whiskey, 1 ounce Dry Vermouth, dash Maraschino Liqueur, dash Amer Picon, Lemon Peel (Garnish),,,,,,,,,
Doc's Dram, Death & Co, 1.5 ounces Old Overholt Rye Whiskey, .5 ounce Ransom Old Tom Gin, .5 ounce Lustau East India Solera Sherry, .75 ounce Lemon Juice, .5 ounce Maple Syrup, 1 teaspoon Apple Butter, 1 dash Angostura Bitters, Fan of Apple (Garnish),,,,,,
Bronx Cocktail, The Craft of the Cocktail, 1.5 ounces Gin, .25 ounce Sweet Vermouth, .25 ounce Dry Vermouth, 1.5 ounces Orange Juice, Orange Peel (Garnish),,,,,,,,,
Dolores Park Swizzle, Death & Co, 1 ounce El Tesoro Añejo Tequila, 1 ounce Lustau Amontillado Sherry, .25 ounce Velvet Falernum, .75 ounce Lime Juice, .75 ounce Ginger Syrup, 3 dashes Angostura Bitters, Sprig of Mint (Garnish),,,,,,,
Dolly Dagger, Death & Co, 1 ounce Smith & Cross Rum, 1.5 ounces Williams & Humbert Dry Sack Medium Sherry, .75 ounce Lime Juice, .5 ounce Rich Cane Sugar Syrup, 1 teaspoon Vanilla Syrup, Sprig of Mint (Garnish),,,,,,,,
Dirty Mary Crazy Larry, Death & Co, 2 ounces Laird's Bonded Apple Brandy, Full Sail Session Black Lager,,,,,,,,,,,,
Doc Daneeka Royale, Death & Co, 2 ounces Plymouth Gin, .5 ounce Lemon Juice, .5 ounce Grade B Maple Syrup, 1 dash Bittermens Hopped Grapefruit Bitters, Dry Champagne, Coin of Grapefruit,,,,,,,,
DJ Flamethrower, Death & Co, 1 ounce Siete Leguas Reposado Tequila, .5 ounce Del Maguey Vida Mezcal, 1 ounce Ancho Chile-Infused Dolin Rouge Vermouth, .5 ounce Grapefruit Juice, .5 ounce Lime Juice, .75 ounce Cinnamon Bark Syrup, Angostura Bitters, 1 stick of Cinnamon (Garnish),,,,,,
Dick Brautigan, Death & Co, 2 ounces Beefeater London Dry Gin, .75 ounce Grapefruit-Infused Punt E Mes, .5 ounce Amaro Lucano, .25 ounce Luxardo Maraschino Liqueur,,,,,,,,,,
Diamondback, Death & Co, 2 ounces Rittenhouse 100 Rye Whiskey, .5 ounce Laird's Bonded Apple Brandy, .5 ounce Yellow Chartreuse,,,,,,,,,,,
Remember Maine, PDT, 2 oz. Rhum Clément V.S.O.P., 1.5 oz. Red Jacket Orchard Apple Cider, .25 oz. St. Elizabeth Allspice Dram, 2 dashes Angostura Bitters,,,,,,,,,,
Dick And Jane, Death & Co, 1.5 ounces Tanqueray No. Ten Gin, .5 ounce St-Germain, .5 ounce Lemon Juice, .5 ounce Hibiscus Syrup, 2 dashes House Peychaud's Bitters, Dry Champagne, 1 long, skinny twist of Lemon Peel (Garnish),,,,,,
Red Devil, PDT, 2 oz. Bols Genever, 1 oz. Jujube Tea-Infused Vya Sweet Vermouth, 3 slices Dried Persimmon, 2 dashes Fee Brothers Whiskey Barrel-Aged Bitters,,,,,,,,,,
Resting Point, PDT, 1.5 oz. Siete Leguas Reposado Tequila, .5 oz. Yellow Chartreuse, .5 oz. Punt E Mes, .5 oz. Lemon Juice, .5 oz. Agave Syrup, 1 Strawberry, Strawberry (Garnish),,,,,,,
Rattlesnake, PDT, Vieux Pontarlier Absinthe, 2 oz. Rittenhouse Bonded Rye Whiskey, 1 oz. Lemon Juice, .75 oz. Simple Syrup, 1 Egg White,,,,,,,,,
Red-Headed Saint, PDT, 2 oz. Beleza Pura Cachaça, .75 oz. Lime Juice, .5 oz. Agave Syrup, .25 oz. Yellow Chartreuse, 4 dashes A.B. Smeby Verbena Bitters,,,,,,,,,
Rack & Rye, PDT, 1.5 oz. Wild Turkey Russell's Reserve 6-Year-Old Rye Whiskey, .75 oz. Van Oosten Batavia Arrack, .25 oz. Demerara Syrup, 2 dashes Angostura Bitters, 2 dashes Angostura Orange Bitters,,,,,,,,,
Raspberries Reaching, PDT, 1.5 oz. Trimbach Framboise Brandy," 1 oz. Tokaji Aszú 5 Puttonyos ""Red Label""", .5 oz. Pama Pomegranate Liqueur, 3 drops Marivani Rose Flower Water,,,,,,,,,,
Pumpkin Toddy, PDT, 1 oz. Laird's Bonded Apple Brandy, .5 oz. Rittenhouse Bonded Rye Whiskey, .5 oz. Lemon Juice, .5 oz. Deep Mountain Grade B Maple Syrup, 1 teaspoon Libby's Pumpkin Purée, 2 dashes Angostura Bitters, 5 oz. Hot Water,,,,,,,
Broken Heart Martini, The Craft of the Cocktail, 1 teaspoon Sugar, 1 tablespoon Hershey's Unsweetened Cocoa Powder, 1 piece Orange, 2.5 ounces Absolut Kurant Vodka, .5 ounce Godiva Liqueur (dark),,,,,,,,,
Breakfast Martini, The Craft of the Cocktail, 1.5 ounces Bombay Sapphire Gin, .75 ounce Lemon Juice, .75 ounce Cointreau, 1 teaspoon Light Marmalade, 1 slice Toast,,,,,,,,,
Rapscallion, PDT, St. George Absinthe, 2.25 oz. Talisker 10-Year-Old Single Malt Scotch Whisky, .75 oz. Lustau Pedro Ximénez Sherry,,,,,,,,,,,
Brave Bull, The Craft of the Cocktail, 1 ounce Kahlúa, 1 ounce Tequila,,,,,,,,,,,,
Queens Park Swizzle, PDT, 2 oz. Barbancourt 8-Year-Old Rhum, 1 oz. Lime Juice, .5 oz. Demerara Syrup, 8 Leaves of Mint, 1 sprig of Mint (Garnish),,,,,,,,,
Brassy Blond, The Craft of the Cocktail, 2 ounces Stolichnaya Limonaya Vodka, 2 ounces Pineapple Juice, .25 ounce Cointreau,,,,,,,,,,,
Brandy Plush, The Craft of the Cocktail, 1.5 ounces Brandy, 1 ounce Simple Syrup, 4 dashes Angostura Bitters, 4 ounces Half-and-half, Nutmeg (Garnish),,,,,,,,,
Brandy Milk Punch, The Craft of the Cocktail, 2 ounces Brandy, 1 ounce Simple Syrup, 4 ounces Milk, Nutmeg (Garnish),,,,,,,,,,
Bourbon Stone Sour, The Craft of the Cocktail, 1.5 ounces Bourbon Whiskey, 1 ounce Simple Syrup, .75 ounce Lemon Juice, 1 ounce Orange Juice, slice Orange (Garnish), Cherry (Garnish),,,,,,,,
Brandy Crusta, The Craft of the Cocktail, 1.5 ounces Brandy, .25 ounce Maraschino Liqueur, .25 ounce Cointreau, .25 ounce Lemon Juice, Lemon Peel (Garnish),,,,,,,,,
Brandy Cobbler, The Craft of the Cocktail, 2  wedges Pineapple, 2 orange slice Orange, 2 wedges Lemon, .75 ounce Raspberry Syrup, 2 ounces Brandy,,,,,,,,,
Brandy Alexander, The Craft of the Cocktail, 1 ounce Brandy, 1 ounce Dark Crème De Cacao, 2 ounces Heavy Cream, Pinch Nutmeg (Garnish),,,,,,,,,,
Bramble, The Craft of the Cocktail, 1.5 ounces Gin, .75 ounce Lime Juice, .75 ounce Simple Syrup, .75 ounce Crème De Mure (blackberry Liqueur), wheel of Lime (Garnish), Raspberry (Garnish),,,,,,,,
Death From Above, Death & Co, 1 ounce Lemon Hart 151 Rum, .75 ounce Scarlet Ibis Rum, .25 ounce Cruzan Black Strap Rum, 1 teaspoon Lustau East India Solera Sherry, 1 teaspoon Rich Cane Sugar Syrup, 1 dash Angostura Bitters, 2 dashes House Orange Bitters, Lemon Peel (Garnish), Orange Peel (Garnish),,,,,
